0x0	[0x0, nil]
0x2bf3	[0x2bf3, nil]
0x2bf4	[0x2bf4, nil]
0x2bf5	[0x2bf5, nil]
0x2bf6	[0x2bf6, nil]
0x2bf7	[0x2bf7, nil]
0x2bf9	[0x2bf9, nil]
0x2bfa	[0x2bfa, nil]
0x2bfb	[0x2bfb, nil]
0x2bfc	[0x2bfc, nil]
0x2bfd	[0x2bfd, nil]
0x2bfe	[0x2bfe, nil]
0x2c01	[0x2c01, nil]
0x2c02	[0x2c02, nil]
0x2c03	[0x2c03, nil]
0x2c05	[0x2c05, nil]
0x2c06	[0x2c06, nil]
0x2c08	[0x2c08, nil]
0x2c09	[0x2c09, nil]
0x2c0c	[0x2c0c, nil]
0x2c0d	[0x2c0d, nil]
0x2c0e	[0x2c0e, nil]
0x2c0f	[0x2c0f, nil]
0x2c10	[0x2c10, nil]
0x2c11	[0x2c11, nil]
0x2c12	[0x2c12, nil]
0x2c13	[0x2c13, nil]
0x2c14	[0x2c14, nil]
0x2c15	[0x2c15, nil]
0x2c16	[0x2c16, nil]
0x2c17	[0x2c17, nil]
0x2c18	[0x2c18, nil]
0x2c19	[0x2c19, nil]
0x2c1a	[0x2c1a, nil]
0x2c1b	[0x2c1b, nil]
0x2c1c	[0x2c1c, nil]
0x2c1d	[0x2c1d, nil]
0x2c1e	[0x2c1e, nil]
0x2c1f	[0x2c1f, nil]
0x2c20	[0x2c20, nil]
0x2c21	[0x2c21, nil]
0x2c22	[0x2c22, nil]
0x2c23	[0x2c23, nil]
0x2c24	[0x2c24, nil]
0x2c25	[0x2c25, nil]
0x2c26	[0x2c26, nil]
0x2c47	[0x2c47, nil]
0x2c48	[0x2c48, nil]
0x2c49	[0x2c49, nil]
0x2c4a	[0x2c4a, nil]
0x2c4c	[0x2c4c, nil]
0x2c4d	[0x2c4d, nil]
0x2c4e	[0x2c4e, nil]
0x2c4f	[0x2c4f, nil]
0x2c50	[0x2c50, nil]
0x2c51	[0x2c51, nil]
0x2c53	[0x2c53, nil]
0x2c54	[0x2c54, nil]
0x2c56	[0x2c56, nil]
0x2c57	[0x2c57, nil]
0x2c58	[0x2c58, nil]
0x2c59	[0x2c59, nil]
0x2c5a	[0x2c5a, nil]
0x2c5b	[0x2c5b, nil]
0x2c5c	[0x2c5c, nil]
0x2c5d	[0x2c5d, nil]
0x2c5f	[0x2c5f, nil]
0x2c60	[0x2c60, nil]
0x2c61	[0x2c61, nil]
0x2c62	[0x2c62, nil]
0x2c63	[0x2c63, nil]
0x2c64	[0x2c64, nil]
0x2c67	[0x2c67, nil]
0x2c68	[0x2c68, nil]
0x2c69	[0x2c69, nil]
0x2c6a	[0x2c6a, nil]
0x2c6b	[0x2c6b, nil]
0x2c6c	[0x2c6c, nil]
0x2c6f	[0x2c6f, nil]
0x2c70	[0x2c70, nil]
0x2c73	[0x2c73, nil]
0x2c74	[0x2c74, nil]
0x2c75	[0x2c75, nil]
0x2c77	[0x2c77, nil]
0x2c78	[0x2c78, nil]
0x2c7a	[0x2c7a, nil]
0x2c7b	[0x2c7b, nil]
0x2c7c	[0x2c7c, nil]
0x2c7d	[0x2c7d, nil]
0x2c7e	[0x2c7e, nil]
0x2c7f	[0x2c7f, nil]
0x2c80	[0x2c80, nil]
0x2c82	[0x2c82, nil]
0x2c83	[0x2c83, nil]
0x2c84	[0x2c84, nil]
0x2c85	[0x2c85, nil]
0x2c86	[0x2c86, nil]
0x2c87	[0x2c87, nil]
0x2c88	[0x2c88, nil]
0x2c8a	[0x2c8a, nil]
0x2c8b	[0x2c8b, nil]
0x2c8c	[0x2c8c, nil]
0x2c8f	[0x2c8f, nil]
0x2c90	[0x2c90, nil]
0x2c91	[0x2c91, nil]
0x2c92	[0x2c92, nil]
0x2c93	[0x2c93, nil]
0x2c94	[0x2c94, nil]
0x2cb5	[0x2cb5, nil]
0x2cb6	[0x2cb6, nil]
0x2cb7	[0x2cb7, nil]
0x2cb8	[0x2cb8, nil]
0x2cb9	[0x2cb9, nil]
0x2cbb	[0x2cbb, nil]
0x2cbc	[0x2cbc, nil]
0x2cbd	[0x2cbd, nil]
0x2cbe	[0x2cbe, nil]
0x2cbf	[0x2cbf, nil]
0x2cc0	[0x2cc0, nil]
0x2cc3	[0x2cc3, nil]
0x2cc4	[0x2cc4, nil]
0x2cc5	[0x2cc5, nil]
0x2cc6	[0x2cc6, nil]
0x2cc7	[0x2cc7, nil]
0x2cc8	[0x2cc8, nil]
0x2cca	[0x2cca, nil]
0x2ccb	[0x2ccb, nil]
0x2ccc	[0x2ccc, nil]
0x2ccd	[0x2ccd, nil]
0x2cd0	[0x2cd0, nil]
0x2cd1	[0x2cd1, nil]
0x2cf2	[0x2cf2, nil]
0x2cf3	[0x2cf3, nil]
0x2cf4	[0x2cf4, nil]
0x2cf5	[0x2cf5, nil]
0x2cf6	[0x2cf6, nil]
0x2cf7	[0x2cf7, nil]
0x2cf8	[0x2cf8, nil]
0x2cf9	[0x2cf9, nil]
0x2cfa	[0x2cfa, nil]
0x2cfb	[0x2cfb, nil]
0x2cfc	[0x2cfc, nil]
0x2cfd	[0x2cfd, nil]
0x2d1e	[0x2d1e, nil]
0x2d1f	[0x2d1f, nil]
0x2d20	[0x2d20, nil]
0x2d21	[0x2d21, nil]
0x2d22	[0x2d22, nil]
0x2d23	[0x2d23, nil]
0x2d24	[0x2d24, nil]
0x2d25	[0x2d25, nil]
0x2d26	[0x2d26, nil]
0x2d27	[0x2d27, nil]
0x2d29	[0x2d29, nil]
0x2d2a	[0x2d2a, nil]
0x2d2b	[0x2d2b, nil]
0x2d2c	[0x2d2c, nil]
0x2d2d	[0x2d2d, nil]
0x2d2e	[0x2d2e, nil]
0x2d2f	[0x2d2f, nil]
0x2d30	[0x2d30, nil]
0x2d31	[0x2d31, nil]
0x2d32	[0x2d32, nil]
0x2d33	[0x2d33, nil]
0x2d34	[0x2d34, nil]
0x2d35	[0x2d35, nil]
0x2d37	[0x2d37, nil]
0x2d38	[0x2d38, nil]
0x2d39	[0x2d39, nil]
0x2d3c	[0x2d3c, nil]
0x2d3d	[0x2d3d, nil]
0x2d3e	[0x2d3e, nil]
0x2d3f	[0x2d3f, nil]
0x2d40	[0x2d40, nil]
0x2d41	[0x2d41, nil]
0x2d62	[0x2d62, nil]
0x2d63	[0x2d63, nil]
0x2d64	[0x2d64, nil]
0x2d65	[0x2d65, nil]
0x2d66	[0x2d66, nil]
0x2d68	[0x2d68, nil]
0x2d69	[0x2d69, nil]
0x2d6a	[0x2d6a, nil]
0x2d6b	[0x2d6b, nil]
0x2d6c	[0x2d6c, nil]
0x2d6d	[0x2d6d, nil]
0x2d70	[0x2d70, nil]
0x2d71	[0x2d71, nil]
0x2d72	[0x2d72, nil]
0x2d74	[0x2d74, nil]
0x2d75	[0x2d75, nil]
0x2d77	[0x2d77, nil]
0x2d78	[0x2d78, nil]
0x2d7b	[0x2d7b, nil]
0x2d7c	[0x2d7c, nil]
0x2d7d	[0x2d7d, nil]
0x2d7e	[0x2d7e, nil]
0x2d7f	[0x2d7f, nil]
0x2d80	[0x2d80, nil]
0x2d81	[0x2d81, nil]
0x2d82	[0x2d82, nil]
0x2d83	[0x2d83, nil]
0x2d84	[0x2d84, nil]
0x2d85	[0x2d85, nil]
0x2d86	[0x2d86, nil]
0x2d87	[0x2d87, nil]
0x2d88	[0x2d88, nil]
0x2d89	[0x2d89, nil]
0x2d8a	[0x2d8a, nil]
0x2d8b	[0x2d8b, nil]
0x2d8c	[0x2d8c, nil]
0x2d8d	[0x2d8d, nil]
0x2d8e	[0x2d8e, nil]
0x2d8f	[0x2d8f, nil]
0x2d90	[0x2d90, nil]
0x2d91	[0x2d91, nil]
0x2d92	[0x2d92, nil]
0x2d93	[0x2d93, nil]
0x2d94	[0x2d94, nil]
0x2d95	[0x2d95, nil]
0x2db6	[0x2db6, nil]
0x2db7	[0x2db7, nil]
0x2db8	[0x2db8, nil]
0x2db9	[0x2db9, nil]
0x2dbb	[0x2dbb, nil]
0x2dbc	[0x2dbc, nil]
0x2dbd	[0x2dbd, nil]
0x2dbe	[0x2dbe, nil]
0x2dbf	[0x2dbf, nil]
0x2dc0	[0x2dc0, nil]
0x2dc2	[0x2dc2, nil]
0x2dc3	[0x2dc3, nil]
0x2dc5	[0x2dc5, nil]
0x2dc6	[0x2dc6, nil]
0x2dc7	[0x2dc7, nil]
0x2dc8	[0x2dc8, nil]
0x2dc9	[0x2dc9, nil]
0x2dca	[0x2dca, nil]
0x2dcb	[0x2dcb, nil]
0x2dcc	[0x2dcc, nil]
0x2dce	[0x2dce, nil]
0x2dcf	[0x2dcf, nil]
0x2dd0	[0x2dd0, nil]
0x2dd1	[0x2dd1, nil]
0x2dd2	[0x2dd2, nil]
0x2dd3	[0x2dd3, nil]
0x2dd4	[0x2dd4, nil]
0x2dd5	[0x2dd5, nil]
0x2dd6	[0x2dd6, nil]
0x2dd7	[0x2dd7, nil]
0x2dd9	[0x2dd9, nil]
0x2dda	[0x2dda, nil]
0x2ddb	[0x2ddb, nil]
0x2dfc	[0x2dfc, nil]
0x2dfe	[0x2dfe, nil]
0x2dff	[0x2dff, nil]
0x2e00	[0x2e00, nil]
0x2e01	[0x2e01, nil]
0x2e02	[0x2e02, nil]
0x2e03	[0x2e03, nil]
0x2e04	[0x2e04, nil]
0x2e05	[0x2e05, nil]
0x2e07	[0x2e07, nil]
0x2e08	[0x2e08, nil]
0x2e09	[0x2e09, nil]
0x2e0a	[0x2e0a, nil]
0x2e0b	[0x2e0b, nil]
0x2e0c	[0x2e0c, nil]
0x2e0d	[0x2e0d, nil]
0x2e0e	[0x2e0e, nil]
0x2e0f	[0x2e0f, nil]
0x2e10	[0x2e10, nil]
0x2e11	[0x2e11, nil]
0x2e12	[0x2e12, nil]
0x2e13	[0x2e13, nil]
0x2e14	[0x2e14, nil]
0x2e15	[0x2e15, nil]
0x2e16	[0x2e16, nil]
0x2e17	[0x2e17, nil]
0x2e19	[0x2e19, nil]
0x2e1a	[0x2e1a, nil]
0x2e1b	[0x2e1b, nil]
0x2e1c	[0x2e1c, nil]
0x2e1d	[0x2e1d, nil]
0x2e1e	[0x2e1e, nil]
0x2e1f	[0x2e1f, nil]
0x2e20	[0x2e20, nil]
0x2e21	[0x2e21, nil]
0x2e22	[0x2e22, nil]
0x2e23	[0x2e23, nil]
0x2e24	[0x2e24, nil]
0x2e25	[0x2e25, nil]
0x2e26	[0x2e26, nil]
0x2e27	[0x2e27, nil]
0x2e28	[0x2e28, nil]
0x2e29	[0x2e29, nil]
0x2e2a	[0x2e2a, nil]
0x2e2c	[0x2e2c, nil]
0x2e4d	[0x2e4d, nil]
0x2e4e	[0x2e4e, nil]
0x2e4f	[0x2e4f, nil]
0x2e51	[0x2e51, nil]
0x2e52	[0x2e52, nil]
0x2e53	[0x2e53, nil]
0x2e54	[0x2e54, nil]
0x2e56	[0x2e56, nil]
0x2e57	[0x2e57, nil]
0x2e5a	[0x2e5a, nil]
0x2e5b	[0x2e5b, nil]
0x2e5c	[0x2e5c, nil]
0x2e5d	[0x2e5d, nil]
0x2e5e	[0x2e5e, nil]
0x2e61	[0x2e61, nil]
0x2e62	[0x2e62, nil]
0x2e63	[0x2e63, nil]
0x2e64	[0x2e64, nil]
0x2e65	[0x2e65, nil]
0x2e66	[0x2e66, nil]
0x2e67	[0x2e67, nil]
0x2e68	[0x2e68, nil]
0x2e69	[0x2e69, nil]
0x2e6a	[0x2e6a, nil]
0x2e6b	[0x2e6b, nil]
0x2e6c	[0x2e6c, nil]
0x2e6d	[0x2e6d, nil]
0x2e6f	[0x2e6f, nil]
0x2e70	[0x2e70, nil]
0x2e71	[0x2e71, nil]
0x2e72	[0x2e72, nil]
0x2e73	[0x2e73, nil]
0x2e74	[0x2e74, nil]
0x2e77	[0x2e77, nil]
0x2e78	[0x2e78, nil]
0x2e7b	[0x2e7b, nil]
0x2e7c	[0x2e7c, nil]
0x2e7d	[0x2e7d, nil]
0x2e7e	[0x2e7e, nil]
0x2e7f	[0x2e7f, nil]
0x2e80	[0x2e80, nil]
0x2e81	[0x2e81, nil]
0x2e84	[0x2e84, nil]
0x2e85	[0x2e85, nil]
0x2e86	[0x2e86, nil]
0x2e87	[0x2e87, nil]
0x2e88	[0x2e88, nil]
0x2e89	[0x2e89, nil]
0x2e8b	[0x2e8b, nil]
0x2e8c	[0x2e8c, nil]
0x2e8d	[0x2e8d, nil]
0x2e8e	[0x2e8e, nil]
0x2e8f	[0x2e8f, nil]
0x2e92	[0x2e92, nil]
0x2e93	[0x2e93, nil]
0x2e94	[0x2e94, nil]
0x2e97	[0x2e97, nil]
0x2e98	[0x2e98, nil]
0x2e99	[0x2e99, nil]
0x2e9b	[0x2e9b, nil]
0x2e9c	[0x2e9c, nil]
0x2e9f	[0x2e9f, nil]
0x2ea0	[0x2ea0, nil]
0x2ea1	[0x2ea1, nil]
0x2ea3	[0x2ea3, nil]
0x2ea4	[0x2ea4, nil]
0x2ea5	[0x2ea5, nil]
0x2eba	[0x2eba, nil]
0x2ebb	[0x2ebb, nil]
0x2ebc	[0x2ebc, nil]
0x2ebe	[0x2ebe, nil]
0x2ebf	[0x2ebf, nil]
0x2ec0	[0x2ec0, nil]
0x2ec1	[0x2ec1, nil]
0x2ec3	[0x2ec3, nil]
0x2ec4	[0x2ec4, nil]
0x2ec5	[0x2ec5, nil]
0x2ec6	[0x2ec6, nil]
0x2ec7	[0x2ec7, nil]
0x2ec8	[0x2ec8, nil]
0x2ec9	[0x2ec9, nil]
0x2eca	[0x2eca, nil]
0x2ecb	[0x2ecb, nil]
0x2ecc	[0x2ecc, nil]
0x2ecd	[0x2ecd, nil]
0x2ece	[0x2ece, nil]
0x2ecf	[0x2ecf, nil]
0x2ed0	[0x2ed0, nil]
0x2ed1	[0x2ed1, nil]
0x2ed2	[0x2ed2, nil]
0x2ed3	[0x2ed3, nil]
0x2ed5	[0x2ed5, nil]
0x2ed6	[0x2ed6, nil]
0x2ed7	[0x2ed7, nil]
0x2ed8	[0x2ed8, nil]
0x2ed9	[0x2ed9, nil]
0x2eda	[0x2eda, nil]
0x2edb	[0x2edb, nil]
0x2edd	[0x2edd, nil]
0x2ede	[0x2ede, nil]
0x2edf	[0x2edf, nil]
0x2ee0	[0x2ee0, nil]
0x2ee1	[0x2ee1, nil]
0x2efe	[0x2efe, nil]
0x2eff	[0x2eff, nil]
0x2f20	[0x2f20, nil]
0x2f21	[0x2f21, nil]
0x2f22	[0x2f22, nil]
0x2f23	[0x2f23, nil]
0x2f26	[0x2f26, nil]
0x2f27	[0x2f27, nil]
0x2f28	[0x2f28, nil]
0x2f29	[0x2f29, nil]
0x2f2c	[0x2f2c, nil]
0x2f2d	[0x2f2d, nil]
0x2f2e	[0x2f2e, nil]
0x2f30	[0x2f30, nil]
0x2f31	[0x2f31, nil]
0x2f33	[0x2f33, nil]
0x2f34	[0x2f34, nil]
0x2f49	[0x2f49, nil]
0x2f4a	[0x2f4a, nil]
0x2f4f	[0x2f4f, nil]
0x2f50	[0x2f50, nil]
0x2f52	[0x2f52, nil]
0x2f53	[0x2f53, nil]
0x2f54	[0x2f54, nil]
0x2f59	[0x2f59, nil]
0x2f5a	[0x2f5a, nil]
0x2f5c	[0x2f5c, nil]
0x2f5d	[0x2f5d, nil]
0x2f5e	[0x2f5e, nil]
0x2f5f	[0x2f5f, nil]
0x2f61	[0x2f61, nil]
0x2f62	[0x2f62, nil]
0x2f63	[0x2f63, nil]
0x2f64	[0x2f64, nil]
0x2f79	[0x2f79, nil]
0x2f7a	[0x2f7a, nil]
0x2f7b	[0x2f7b, nil]
0x2f7c	[0x2f7c, nil]
0x2f7e	[0x2f7e, nil]
0x2f7f	[0x2f7f, nil]
0x2f80	[0x2f80, nil]
0x2f81	[0x2f81, nil]
0x2f82	[0x2f82, nil]
0x2f84	[0x2f84, nil]
0x2f86	[0x2f86, nil]
0x2f87	[0x2f87, nil]
0x2f88	[0x2f88, nil]
0x2f89	[0x2f89, nil]
0x2f8a	[0x2f8a, nil]
0x2f8b	[0x2f8b, nil]
0x2f8c	[0x2f8c, nil]
0x2f8d	[0x2f8d, nil]
0x2f8e	[0x2f8e, nil]
0x2f8f	[0x2f8f, nil]
0x2f90	[0x2f90, nil]
0x2f91	[0x2f91, nil]
0x2f94	[0x2f94, nil]
0x2f95	[0x2f95, nil]
0x2f97	[0x2f97, nil]
0x2f98	[0x2f98, nil]
0x2f99	[0x2f99, nil]
0x2f9a	[0x2f9a, nil]
0x2f9b	[0x2f9b, nil]
0x2f9c	[0x2f9c, nil]
0x2f9d	[0x2f9d, nil]
0x2f9e	[0x2f9e, nil]
0x2f9f	[0x2f9f, nil]
0x2fa0	[0x2fa0, nil]
0x2fa3	[0x2fa3, nil]
0x2fa4	[0x2fa4, nil]
0x2fa5	[0x2fa5, nil]
0x2fa7	[0x2fa7, nil]
0x2fa8	[0x2fa8, nil]
0x2fa9	[0x2fa9, nil]
0x2faa	[0x2faa, nil]
0x2fac	[0x2fac, nil]
0x2fad	[0x2fad, nil]
0x2fae	[0x2fae, nil]
0x2faf	[0x2faf, nil]
0x2fb0	[0x2fb0, nil]
0x2fb1	[0x2fb1, nil]
0x2fb2	[0x2fb2, nil]
0x2fb4	[0x2fb4, nil]
0x2fb5	[0x2fb5, nil]
0x2fb6	[0x2fb6, nil]
0x2fb8	[0x2fb8, nil]
0x2fb9	[0x2fb9, nil]
0x2fba	[0x2fba, nil]
0x2fbb	[0x2fbb, nil]
0x2fbe	[0x2fbe, nil]
0x2fbf	[0x2fbf, nil]
0x2fc1	[0x2fc1, nil]
0x2fc2	[0x2fc2, nil]
0x2fc3	[0x2fc3, nil]
0x2fc4	[0x2fc4, nil]
0x2fc5	[0x2fc5, nil]
0x2fc6	[0x2fc6, nil]
0x2fc8	[0x2fc8, nil]
0x2fc9	[0x2fc9, nil]
0x2fca	[0x2fca, nil]
0x2feb	[0x2feb, nil]
0x2fec	[0x2fec, nil]
0x2fed	[0x2fed, nil]
0x2fee	[0x2fee, nil]
0x2fef	[0x2fef, nil]
0x2ff0	[0x2ff0, nil]
0x2ff1	[0x2ff1, nil]
0x2ff2	[0x2ff2, nil]
0x2ff4	[0x2ff4, nil]
0x2ff5	[0x2ff5, nil]
0x2ff6	[0x2ff6, nil]
0x2ff7	[0x2ff7, nil]
0x2ff8	[0x2ff8, nil]
0x2ff9	[0x2ff9, nil]
0x2ffa	[0x2ffa, nil]
0x2ffb	[0x2ffb, nil]
0x2ffc	[0x2ffc, nil]
0x2ffd	[0x2ffd, nil]
0x3012	[0x3012, nil]
0x3013	[0x3013, nil]
0x3014	[0x3014, nil]
0x3015	[0x3015, nil]
0x301a	[0x301a, nil]
0x301b	[0x301b, nil]
0x301d	[0x301d, nil]
0x301e	[0x301e, nil]
0x301f	[0x301f, nil]
0x3020	[0x3020, nil]
0x3021	[0x3021, nil]
0x3023	[0x3023, nil]
0x3024	[0x3024, nil]
0x3025	[0x3025, nil]
0x3026	[0x3026, nil]
0x3027	[0x3027, nil]
0x3028	[0x3028, nil]
0x3029	[0x3029, nil]
0x302a	[0x302a, nil]
0x302b	[0x302b, nil]
0x302c	[0x302c, nil]
0x302d	[0x302d, nil]
0x302e	[0x302e, nil]
0x302f	[0x302f, nil]
0x3030	[0x3030, nil]
0x3031	[0x3031, nil]
0x3034	[0x3034, nil]
0x3035	[0x3035, nil]
0x3037	[0x3037, nil]
0x3038	[0x3038, nil]
0x3039	[0x3039, nil]
0x303a	[0x303a, nil]
0x303b	[0x303b, nil]
0x303c	[0x303c, nil]
0x303d	[0x303d, nil]
0x303e	[0x303e, nil]
0x303f	[0x303f, nil]
0x3040	[0x3040, nil]
0x3043	[0x3043, nil]
0x3044	[0x3044, nil]
0x3045	[0x3045, nil]
0x3047	[0x3047, nil]
0x3048	[0x3048, nil]
0x3049	[0x3049, nil]
0x304a	[0x304a, nil]
0x304c	[0x304c, nil]
0x304d	[0x304d, nil]
0x304e	[0x304e, nil]
0x304f	[0x304f, nil]
0x3050	[0x3050, nil]
0x3051	[0x3051, nil]
0x3052	[0x3052, nil]
0x3054	[0x3054, nil]
0x3055	[0x3055, nil]
0x3056	[0x3056, nil]
0x3058	[0x3058, nil]
0x3059	[0x3059, nil]
0x305a	[0x305a, nil]
0x305b	[0x305b, nil]
0x305e	[0x305e, nil]
0x305f	[0x305f, nil]
0x3061	[0x3061, nil]
0x3062	[0x3062, nil]
0x3063	[0x3063, nil]
0x3064	[0x3064, nil]
0x3065	[0x3065, nil]
0x3066	[0x3066, nil]
0x3067	[0x3067, nil]
0x3069	[0x3069, nil]
0x306a	[0x306a, nil]
0x306b	[0x306b, nil]
0x306c	[0x306c, nil]
0x306e	[0x306e, nil]
0x306f	[0x306f, nil]
0x3070	[0x3070, nil]
0x3071	[0x3071, nil]
0x3073	[0x3073, nil]
0x3074	[0x3074, nil]
0x3075	[0x3075, nil]
0x3076	[0x3076, nil]
0x3078	[0x3078, nil]
0x3079	[0x3079, nil]
0x307a	[0x307a, nil]
0x307b	[0x307b, nil]
0x307c	[0x307c, nil]
0x307d	[0x307d, nil]
0x307e	[0x307e, nil]
0x307f	[0x307f, nil]
0x3080	[0x3080, nil]
0x3081	[0x3081, nil]
0x3082	[0x3082, nil]
0x3083	[0x3083, nil]
0x3084	[0x3084, nil]
0x3085	[0x3085, nil]
0x3086	[0x3086, nil]
0x3087	[0x3087, nil]
0x3088	[0x3088, nil]
0x3089	[0x3089, nil]
0x309e	[0x309e, nil]
0x309f	[0x309f, nil]
0x30a0	[0x30a0, nil]
0x30a1	[0x30a1, nil]
0x30a2	[0x30a2, nil]
0x30a3	[0x30a3, nil]
0x30a4	[0x30a4, nil]
0x30a5	[0x30a5, nil]
0x30a6	[0x30a6, nil]
0x30a9	[0x30a9, nil]
0x30aa	[0x30aa, nil]
0x30ad	[0x30ad, nil]
0x30b0	[0x30b0, nil]
0x30b1	[0x30b1, nil]
0x30c0	[0x30c0, nil]
0x30c1	[0x30c1, nil]
0x30c2	[0x30c2, nil]
0x30c5	[0x30c5, nil]
0x30c6	[0x30c6, nil]
0x30c7	[0x30c7, nil]
0x30c8	[0x30c8, nil]
0x30d7	[0x30d7, nil]
0x30d8	[0x30d8, nil]
0x30d9	[0x30d9, nil]
0x30e8	[0x30e8, nil]
0x30e9	[0x30e9, nil]
0x30ea	[0x30ea, nil]
0x30f9	[0x30f9, nil]
0x30fa	[0x30fa, nil]
0x30fb	[0x30fb, nil]
0x310a	[0x310a, nil]
0x310b	[0x310b, nil]
0x310c	[0x310c, nil]
0x310f	[0x310f, nil]
0x3110	[0x3110, nil]
0x3111	[0x3111, nil]
0x3112	[0x3112, nil]
0x3113	[0x3113, nil]
0x3115	[0x3115, nil]
0x3116	[0x3116, nil]
0x3117	[0x3117, nil]
0x3118	[0x3118, nil]
0x3119	[0x3119, nil]
0x311a	[0x311a, nil]
0x311b	[0x311b, nil]
0x311e	[0x311e, nil]
0x311f	[0x311f, nil]
0x3121	[0x3121, nil]
0x3122	[0x3122, nil]
0x3123	[0x3123, nil]
0x3144	[0x3144, nil]
0x3145	[0x3145, nil]
0x3146	[0x3146, nil]
0x3148	[0x3148, nil]
0x314a	[0x314a, nil]
0x314b	[0x314b, nil]
0x314c	[0x314c, nil]
0x314d	[0x314d, nil]
0x314f	[0x314f, nil]
0x3151	[0x3151, nil]
0x3152	[0x3152, nil]
0x3153	[0x3153, nil]
0x3154	[0x3154, nil]
0x3175	[0x3175, nil]
0x3177	[0x3177, nil]
0x3178	[0x3178, nil]
0x3179	[0x3179, nil]
0x317a	[0x317a, nil]
0x317b	[0x317b, nil]
0x317c	[0x317c, nil]
0x317d	[0x317d, nil]
0x317e	[0x317e, nil]
0x317f	[0x317f, nil]
0x3180	[0x3180, nil]
0x3182	[0x3182, nil]
0x3183	[0x3183, nil]
0x3184	[0x3184, nil]
0x3185	[0x3185, nil]
0x3186	[0x3186, nil]
0x3189	[0x3189, nil]
0x318a	[0x318a, nil]
0x318b	[0x318b, nil]
0x318d	[0x318d, nil]
0x318e	[0x318e, nil]
0x318f	[0x318f, nil]
0x3192	[0x3192, nil]
0x3195	[0x3195, nil]
0x3196	[0x3196, nil]
0x31a5	[0x31a5, nil]
0x31a6	[0x31a6, nil]
0x31a7	[0x31a7, nil]
0x31aa	[0x31aa, nil]
0x31ab	[0x31ab, nil]
0x31ac	[0x31ac, nil]
0x31ad	[0x31ad, nil]
0x31bc	[0x31bc, nil]
0x31bd	[0x31bd, nil]
0x31be	[0x31be, nil]
0x31cd	[0x31cd, nil]
0x31ce	[0x31ce, nil]
0x31cf	[0x31cf, nil]
0x31de	[0x31de, nil]
0x31df	[0x31df, nil]
0x31e0	[0x31e0, nil]
0x31ef	[0x31ef, nil]
0x31f0	[0x31f0, nil]
0x31f1	[0x31f1, nil]
0x31f4	[0x31f4, nil]
0x31f5	[0x31f5, nil]
0x31f6	[0x31f6, nil]
0x31f7	[0x31f7, nil]
0x31f8	[0x31f8, nil]
0x31f9	[0x31f9, nil]
0x31fa	[0x31fa, nil]
0x31fb	[0x31fb, nil]
0x31fc	[0x31fc, nil]
0x31ff	[0x31ff, nil]
0x3200	[0x3200, nil]
0x3202	[0x3202, nil]
0x3203	[0x3203, nil]
0x3204	[0x3204, nil]
0x3225	[0x3225, nil]
0x3226	[0x3226, nil]
0x3227	[0x3227, nil]
0x3229	[0x3229, nil]
0x322b	[0x322b, nil]
0x322c	[0x322c, nil]
0x322d	[0x322d, nil]
0x322e	[0x322e, nil]
0x3230	[0x3230, nil]
0x3232	[0x3232, nil]
0x3233	[0x3233, nil]
0x3234	[0x3234, nil]
0x3235	[0x3235, nil]
0x3256	[0x3256, nil]
0x3258	[0x3258, nil]
0x3259	[0x3259, nil]
0x325a	[0x325a, nil]
0x325b	[0x325b, nil]
0x325c	[0x325c, nil]
0x325d	[0x325d, nil]
0x325e	[0x325e, nil]
0x325f	[0x325f, nil]
0x3260	[0x3260, nil]
0x3261	[0x3261, nil]
0x3263	[0x3263, nil]
0x3264	[0x3264, nil]
0x3265	[0x3265, nil]
0x3275	[0x3275, nil]
0x3276	[0x3276, nil]
0x3277	[0x3277, nil]
0x3278	[0x3278, nil]
0x327b	[0x327b, nil]
0x327c	[0x327c, nil]
0x327f	[0x327f, nil]
0x3280	[0x3280, nil]
0x3283	[0x3283, nil]
0x3284	[0x3284, nil]
0x3285	[0x3285, nil]
0x3286	[0x3286, nil]
0x3289	[0x3289, nil]
0x328a	[0x328a, nil]
0x328c	[0x328c, nil]
0x328d	[0x328d, nil]
0x32a2	[0x32a2, nil]
0x32a3	[0x32a3, nil]
0x32a4	[0x32a4, nil]
0x32a5	[0x32a5, nil]
0x32a6	[0x32a6, nil]
0x32a7	[0x32a7, nil]
0x32aa	[0x32aa, nil]
0x32ab	[0x32ab, nil]
0x32ac	[0x32ac, nil]
0x32ad	[0x32ad, nil]
0x32ae	[0x32ae, nil]
0x32b0	[0x32b0, nil]
0x32b1	[0x32b1, nil]
0x32b2	[0x32b2, nil]
0x32b3	[0x32b3, nil]
0x32b4	[0x32b4, nil]
0x32b5	[0x32b5, nil]
0x32b6	[0x32b6, nil]
0x32b7	[0x32b7, nil]
0x32b8	[0x32b8, nil]
0x32b9	[0x32b9, nil]
0x32ba	[0x32ba, nil]
0x32bb	[0x32bb, nil]
0x32bc	[0x32bc, nil]
0x32bd	[0x32bd, nil]
0x32be	[0x32be, nil]
0x32bf	[0x32bf, nil]
0x32c2	[0x32c2, nil]
0x32c3	[0x32c3, nil]
0x32c4	[0x32c4, nil]
0x32c6	[0x32c6, nil]
0x32c7	[0x32c7, nil]
0x32c8	[0x32c8, nil]
0x32c9	[0x32c9, nil]
0x32cb	[0x32cb, nil]
